127.0.0.1 - - [21/Oct/2020:18:16:26 +0100] "POST /wp-cron.php?doing_wp_cron=1603300586.3201289176940917968750 HTTP/1.0" 200 -
127.0.0.1 - - [21/Oct/2020:18:16:58 +0100] "GET /?cache-buster=1586 HTTP/1.0" 200 20085
127.0.0.1 - - [21/Oct/2020:18:16:59 +0100] "GET /wp-includes/css/dashicons.min.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:16:59 +0100] "GET /wp-includes/css/admin-bar.min.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:16:59 +0100] "GET /wp-content/themes/cubiqtemplate/style.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:16:59 +0100] "GET /wp-includes/js/admin-bar.min.js?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:16:59 +0100] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:16 +0100] "GET /?cache-buster=1586 HTTP/1.0" 200 20085
127.0.0.1 - - [21/Oct/2020:18:19:17 +0100] "GET /wp-includes/css/dashicons.min.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:17 +0100] "GET /wp-includes/css/admin-bar.min.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:17 +0100] "GET /wp-content/themes/cubiqtemplate/style.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:17 +0100] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:17 +0100] "GET /wp-includes/js/admin-bar.min.js?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:18 +0100] "GET /wp-includes/css/dashicons.min.css?jcr=kgjnvigf HTTP/1.0" 200 59009
127.0.0.1 - - [21/Oct/2020:18:19:18 +0100] "GET /wp-includes/css/dist/block-library/style.min.css?jcr=kgjnvigf HTTP/1.0" 200 53907
127.0.0.1 - - [21/Oct/2020:18:19:18 +0100] "GET /wp-includes/css/admin-bar.min.css?jcr=kgjnvigf HTTP/1.0" 200 19324
127.0.0.1 - - [21/Oct/2020:18:19:18 +0100] "GET /wp-content/themes/cubiqtemplate/style.css?jcr=kgjnvigf HTTP/1.0" 200 6537
127.0.0.1 - - [21/Oct/2020:18:19:18 +0100] "GET /wp-content/themes/cubiqtemplate/assets/css/styles.min.css?jcr=kgjnvigf HTTP/1.0" 200 738
127.0.0.1 - - [21/Oct/2020:18:19:29 +0100] "GET /wp-admin/ HTTP/1.0" 200 64830
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/css/editor.min.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/dist/i18n.min.js?ver=bb7c3c45d012206bfcd73d6a31f84d9e HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-admin/js/common.min.js?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/clipboard.min.js?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/dist/dom-ready.min.js?ver=db63eb2f693cb5e38b083946b14f0684 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-includes/js/underscore.min.js?ver=1.8.3 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:19:30 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=5.5.1 HTTP/1.0" 200 374195
